search_id,coordinates_search,Unmet Demand
D9A79B4E-F0F7-4194-A8DC-1CF0098F56A0,"55.73420676662267,12.578012828010319",1
D9AAB7AE-5FE7-4DAC-AFE3-EA44A598B594,"55.702608615681534,12.499038930269403",1
D9BFC815-DF5A-4DCB-B82B-74DF54673A0E,"55.628491132543381,12.64891350008131",1
D9C075D7-7B07-4AF1-8921-BD108BF50C76,"55.654429248982822,12.5412734386777",1
D9C89460-AA11-42C1-90A7-4C4204A95F0D,"55.673988558273578,12.528274440918951",1
D9CA74C6-F8D7-49F5-8222-44455FF1C3B6,"55.6866789434976,12.563628217771404",1
D9CAB42D-E4F4-4E8D-B309-41D1A843A1F5,"55.700946848945762,12.57347106257164",1
D9CAC5DD-7F20-46F2-8C3A-89EA1D024F96,"55.672174242218993,12.51288553496852",1
D9F0219F-1B68-4A1F-A549-4551611C7D9F,"55.628326245550184,12.645479152235453",1
D9F20785-3FED-4E06-9943-E2D7D036F87E,"55.669532408810269,12.57175789454045",1
D9F310B5-504B-429E-AD7F-260A8976966A,"55.654102298482925,12.541061528038737",1
D9FF5319-56D7-49E1-9D9C-1E823D1B28B4,"55.701334183668457,12.58662178037933",1
DA09F949-BFDC-41D8-8446-E7A00C53FCCC,"55.7177241355413,12.55805469821917",1
DA19F5BC-A584-41B2-B7EC-E8DBA7243095,"55.6790800639473,12.52753132507411",1
DA1F5D81-E3F5-4B92-ACC3-9D4F32839D11,"55.637714397014243,12.589657532985004",1
DA2DF21F-1996-40C9-9F20-6B07C1B8A9DE,"55.690676056050073,12.60827780919074",1
DA34A70F-3907-49E3-B284-ECC9ABBFE3AA,"55.71242356650086,12.519091571727524",1
DA3E89A5-B7AA-4ADB-B4C8-F5EE2A1A0EBA,"55.674135527803649,12.611927263545629",1
DA41ADC9-4A1C-4201-8464-F8C440CD3309,"55.712756567339888,12.550226917336758",1
DA4F5C6F-8C04-4709-A890-EC42E3650DB7,"55.649650686866693,12.61113032205834",1
DA51E6E7-8DD5-4209-B439-15BFDBB8B0D1,"55.732152399705569,12.564563924516641",1
DA5E5A57-FCB6-4C31-8C1F-C95E21311974,"55.675272473521417,12.51378863786622",1
DA5FD2EA-BA9D-4F77-95BA-B5176E815FA4,"55.648381117649727,12.5223936421955",1
DA632CE2-6E0A-47CA-A449-07994058588C,"55.6902518127061,12.61591320753227",1
DA6B60D3-F826-4ED6-ADA8-37E16D7674D4,"55.6741376279838,12.612023364182148",1
DA6E252A-FAA8-4229-A34D-21A860515869,"55.673826796405415,12.600253302499695",1
DA756EE0-2E83-46AE-91ED-0B237712332F,"55.674326471058812,12.604267151644841",1
DA9A1411-BF8D-43C3-A616-B5E463984C14,"55.692654187902214,12.556392232736327",1
DAA39428-6F29-4C46-96CF-05D93366390D,"55.684913260747273,12.492924917601552",1
DAB05F24-9A90-463F-89FA-C5CCDAA9D2FB,"55.677233291841738,12.489067828294351",1
DAB30D8D-1A06-44A7-91FA-47DF1FEEC6F3,"55.6827579764194,12.5999620771263",1
DAB50EBC-50BC-46A9-8BD1-1477E5A9758C,"55.693004353795963,12.555746321297677",1
DAC2D305-B99E-46CB-B089-0B90737F3AE2,"55.673849517722772,12.603349416943914",1
DAC80715-94CD-4635-9B1F-55F572D5F63B,"55.669688861398541,12.571313896883089",1
DAC98469-FAD8-4123-9C71-F00754982468,"55.685092093132234,12.57853269345066",1
DAD4906E-F4B3-4C62-A35E-29E87D8FC6C4,"55.669530430238233,12.571755932291561",1
DAF9A4C6-C6DE-490C-9132-11F492D2BB86,"55.665200692653343,12.607329944160401",1
DB043A53-14FC-45C5-A9B5-D91BEFBEA61D,"55.705279657952367,12.567177422680318",1
DB08DD27-3AD7-4E3E-8320-8318406930E9,"55.685632734812629,12.4919959924721",1
DB0B0071-97B5-405A-9203-96C0EF8C31F9,"55.673152522161587,12.600237834846549",1
DB0D205F-60D0-4E1C-ADCC-59CFE87C4386,"55.734823612376417,12.56554864717873",1
DB19B8EB-65BD-4792-8DBF-26ECAEB59334,"55.649362084846011,12.50728092971454",1
DB244AF1-E608-4FA6-B502-B55ACA5CA6C3,"55.667139379998439,12.56652659636115",1
DB326A3D-6406-4C6E-9ECE-0C5C447A9E43,"55.7222583513531,12.580964845457379",1
DB33202E-B863-4C7C-8944-08811178A8BF,"55.656366775000741,12.51302043443023",1
DB3B90DD-DCF9-451C-B308-1703E40BAD2A,"55.677266629238865,12.515615233676998",1
DB46ED15-6F77-46CF-A095-536B889D3C0E,"55.68597742451832,12.579310487385339",1
DB49B6DE-6F7D-4141-A14A-C2D9EDE09447,"55.6729377778346,12.600293264642911",1
DB4A127D-968C-4A09-83C0-645CADE8A723,"55.710972821276179,12.539926864358305",1
DB6E653B-F33D-4BE7-AC28-36BC6BC0BB25,"55.716308264073533,12.534360732177211",1
DB78A7C8-E067-44ED-B0EE-35C3F9071F89,"55.643280626008632,12.616001368577935",1
DB7ACAD3-047A-406C-87AC-58103277D1FA,"55.627816099766648,12.6526476993477",1
DB7C735A-E452-4678-ABD6-E293DEBCA72E,"55.6695605356872,12.5704986654689",1
DB83DFF6-AD1B-4D05-BE4D-E2BE059CE50D,"55.670018778234407,12.62445869856758",1
DB84D59F-410B-46CB-B9C2-41A628F35773,"55.666085176732857,12.5667830338295",1
DB8571C2-8D4C-42A0-AD7E-0AE93521A88F,"55.673176714290442,12.52609950610354",1
DB858F65-6968-401A-95C8-D85F7A8A2DA1,"55.690989611060523,12.60744750132662",1
DB870BAB-AB47-4C68-B899-0E71BE56E5E2,"55.669162758915277,12.57108829361184",1
DB89375A-C2FC-4D69-B621-C3C4FDE93C8C,"55.647673288038355,12.54825142852467",1
DB951989-7D9C-4926-ADCD-4C9727033F44,"55.669388554212965,12.571223074825404",1
DB9D04DA-BEAF-4467-A7DF-AE1FF9795D16,"55.63593177678041,12.582841575115228",1
DBA82E10-38F0-4C6B-8F02-E2222D6000F9,"55.669489473245662,12.524151857138209",1
DBB6AFBE-B7F9-40F0-AD72-850B3140A9E0,"55.719935292400677,12.577609955374777",1
DBBB7296-0EB7-42C9-B216-834BCE84AD30,"55.672696471695382,12.497688193163251",1
DBC033F3-959D-4D6B-8CF3-8AB1DD6F41AE,"55.669531994099295,12.57174297411926",1
DBC74FE1-9AAA-4194-AB4F-857D62C1EAC1,"55.691755567729182,12.596436990436722",1
DBCBCF0F-4A5B-45E9-B395-65F2142E950B,"55.683789741769957,12.562718940949503",1
DBD20944-7B1F-408C-B83F-37485E66D5CE,"55.686668075523748,12.59247816221216",1
DBE76A18-C197-446F-A8DB-BFA988FA0025,"55.672204492854988,12.52657413835694",1
DBE94915-A905-473F-A7CA-153749166602,"55.704849088200362,12.57973137142138",1
DBF1CFD1-1BA7-4912-A657-A72F5759F11B,"55.667005089802352,12.567113758586251",1
DBF27BBA-4AD7-4DA8-B02F-798F493D5D50,"55.669463698983883,12.571800853662774",1
DBF8703D-51F1-401A-B7C6-C4C4166396D6,"55.664117854426678,12.504256769518181",1
DBFDDD08-0B09-48B5-9B2B-67383E200CE3,"55.686037477221277,12.59417492101737",1
DBFEBACE-720A-484C-82D6-AAA4744C8E74,"55.690405326562058,12.51144478373374",1
DC096363-5163-44BF-AAFD-CC519206333C,"55.71235227345344,12.547313876337082",1
DC0BB6DB-DB9E-4756-BDD1-573375688551,"55.644457355606491,12.555703086182488",1
DC1B7FF3-591D-46BA-B284-6E215CB4FE8B,"55.703384663468142,12.5940919305159",1
DC240799-1EE5-4440-93BF-901A95DA4559,"55.69274293195874,12.620320025434891",1
DC2D11E7-E5FA-4B1C-8744-0CCD208F9FB6,"55.648012931223732,12.54729093035302",1
DC2E591B-2BA0-4D5F-9580-2A058E4810B3,"55.674496235244838,12.50696906864828",1
DC32631C-BB88-444A-A246-FB75CD75B634,"55.691293356034578,12.59473499970766",1
DC34FD74-1B94-4E8F-B693-F4200E15560E,"55.652733122769774,12.539680586939337",1
DC40F783-786A-46CD-9E24-5D661DDC40BE,"55.6847905320661,12.578272316999318",1
DC471290-FB31-4BBE-98DD-FF3C72A53D52,"55.696676835113827,12.53436666090596",1
DC50B9D8-8476-423D-98A4-DE5893678A11,"55.672951009725757,12.600359980306125",1
DC539A3E-7F32-448A-8244-4723F02338E0,"55.670509950997761,12.595021543520231",1
DC635E4E-40C2-41B1-AE09-4B040D0B2133,"55.669554524193146,12.571254625234927",1
DC6E2269-4180-4643-8324-2A6690A477BC,"55.667165095381918,12.576083453754849",1
DC7531D5-AD98-4302-9AB1-FF4965ED3387,"55.665722569852178,12.566145927889838",1
DC786F85-D7AE-45C1-A2F8-0048788F8CA2,"55.679704450087172,12.50539154545676",1
DC81E6D3-D600-4FCA-B836-5E278074BA84,"55.67944052923179,12.50700095791902",1
DC8425B2-3D51-488F-8751-6F2761A5FAF7,"55.649330187640757,12.60427398608309",1
DC84661A-39F4-4995-8799-A15140CB0EC3,"55.660696030236593,12.564408638577021",1
DC8648F6-4423-4DBC-AB98-6FB893ABAC6A,"55.669235658151777,12.57098209273078",1
DC89282D-DC0E-4C3B-A622-142DEFB4153B,"55.717045173499052,12.58397285035635",1
DC943E36-3E60-4948-9591-0BC650E0145F,"55.667190598375782,12.61292058975679",1
DC977F45-CB58-4031-8718-162AA2CEA642,"55.6583108927198,12.53912172358686",1
DCA44545-212A-4C7A-BFC1-2035E5993EBB,"55.66708997786882,12.5665170269706",1
DCA75F64-3C27-4C4E-A0EA-1C3CC51E6E7D,"55.718938148229945,12.578224944459107",1
DCB2EB4E-6A49-4E96-8D90-13630F9C0837,"55.684700443204711,12.609570712185237",1
DCBA081F-25D8-43AC-A6F6-785642AC3963,"55.669292409540525,12.570094620346531",1
DCBAA6EB-1888-4F7C-A908-47EA588FE822,"55.687104126499563,12.573388413589321",1
DCC21B11-B4EF-471E-B1BE-C6CB13D39552,"55.672916886474852,12.600117822053019",1
DCC2BA6C-A7E1-4EC0-8B4E-C509F9D70E97,"55.687614126289247,12.61218611462618",1
DCC771FA-54C2-441A-950D-2C2DE3A7466F,"55.669335352887387,12.60950607610217",1
DCCA9D57-B62E-426E-A07E-AD94B030C405,"55.671464861725461,12.51787090126205",1
DCD31DD9-459C-4C6F-9DFB-025FB6FB7645,"55.666186528048648,12.566898905895993",1
DCD68C4E-3174-4F69-BE2D-CEF351ED1575,"55.699717872827961,12.583315791573918",1
DCD88E6C-8489-49A3-8EDD-075CE743E8C9,"55.687734774703628,12.557794141591261",1
DCF2FC98-7628-46B8-93F8-E1EFB4CDEC86,"55.7027599696414,12.496466563611044",1
DD103B10-8032-4972-90DD-0BE5A704D79C,"55.669231288858207,12.570981431042011",1
DD1C0F08-C0E8-496F-B7B2-E143AAF1C824,"55.681733828422658,12.594918283525359",1
DD1D1088-543A-4327-952C-09EF4281D2DD,"55.692234896319533,12.57347465961861",1
DD264B60-4A3D-4E13-9114-47D8E4A81750,"55.720261666589913,12.538573002119479",1
DD2ED824-1C38-4544-8F7E-E44D366807A9,"55.641508069872522,12.575369412091165",1
DD2F09A2-4663-4A55-95EC-A11F6B4B793D,"55.639250691971768,12.607415214287906",1
DD31645F-C332-4B1D-A78E-7562644525AA,"55.6497904565575,12.60989850683562",1
DD3CA387-564D-43E3-A5CC-31D9CD8B58AB,"55.692998143016268,12.6195402815773",1
DD457546-0125-4B4B-8001-47919B87D624,"55.686695921948058,12.592304592943631",1
DD486C1F-9DD7-44D3-9E4E-3F3A5EFD778F,"55.677171799233378,12.515489575053687",1
DD668E22-2683-4595-8CEB-51B56AAEA969,"55.669456389632167,12.57182518354371",1
DD6CB516-CC7C-4010-BFC0-4B42F9A57709,"55.679436646220381,12.599344470112991",1
DD7978D0-5FEF-4FD2-A6BC-031D24B2F362,"55.686758363628108,12.592362644617905",1
DD7BFFFD-D7E4-4D54-A326-EEDCF4A73C6C,"55.646896919482,12.59208583399149",1
DD8CDB7E-5C43-48DD-9A4E-E6887EA4BA76,"55.669317693467264,12.569762623424941",1
DD8F2DAF-A795-4D3A-ACDF-B421C876441B,"55.698135082427328,12.52388986035491",1
DD96DD87-E6BD-44B9-A6AF-27C48B5FBA53,"55.665285219375832,12.593938257616752",1
DD993A51-1D93-4998-AAA3-E6F7C0139C79,"55.69105454725743,12.59499622510056",1
DD9D1E93-5577-497A-8995-BB09A8C7CEA1,"55.669266359661037,12.573290111257251",1
DDB7F0E8-A785-4234-BF67-0FFE6CEB58F7,"55.662880117355293,12.57043524606372",1
DDC74742-3246-481E-B2EC-3A248C3BF4D6,"55.720618463102468,12.5778306397936",1
DDD6304B-47D3-4ADA-932C-742B60A488B0,"55.660845377413757,12.564057458258841",1
DDD70911-A504-440C-B31A-6BF6E9CEC0E7,"55.628211103141695,12.650631990762047",1
DDDFE1D0-A5AA-4CB5-97E4-038DD99B0332,"55.650760561579439,12.529950945801639",1
DDE114EC-9F42-489D-AC7F-D6F593373D75,"55.68670404614479,12.592252912011549",1
DDE56ED3-FACA-40D4-BA51-7663C9595BB1,"55.673768159806372,12.584780996001744",1
DDEB0EE4-3608-4294-8ED5-E8CBF9E044D9,"55.61634186262431,12.572176605699939",1
DE007579-7363-4010-9BA0-4580B7569B21,"55.71969402070885,12.548208013868081",1
DE068249-E60C-4CB2-B05F-49909B4FC6A7,"55.664004783286842,12.586303352542579",1
DE134D05-9383-4F2A-9BBA-32A4FE68986C,"55.677038393488736,12.551312055508314",1
DE146CF9-F963-411B-AD1E-298497C9FA77,"55.687591763354618,12.584827808845914",1
DE1C79F2-68F8-448A-A2B0-2C4404087BFF,"55.694426387005187,12.594665929414008",1
DE1FE5C4-767A-45BE-92AB-3F794E1EA4E2,"55.709470382342289,12.587297651892447",1
DE20314A-0BCA-41A6-A82F-F625DD12D6E0,"55.652951185423433,12.540440541413149",1
DE2B0F40-9084-4EC1-8390-B0BE745BCAD5,"55.669475007408053,12.57178259096824",1
DE2F4EFF-B20F-4B47-949C-1AB7C01AC344,"55.672892728528,12.585090973180829",1
DE30DEE3-AA6B-4D33-AD3A-C556D645E601,"55.669230629363071,12.57076444267561",1
DE36EAF7-5D7C-4D37-85CA-36CBFE533182,"55.667155121154664,12.566753426730678",1
DE3F7195-7FDF-423D-A3EB-F429153B42A6,"55.674124918621509,12.603696266081633",1
DE4981AF-2855-4851-80C7-922643FFD2DF,"55.687818483691451,12.594549848001671",1
DE51B9EC-FB74-40BD-AE9F-595D0DFCBB05,"55.648385897599837,12.58654705008807",1
DE57BD49-9C98-4A92-ADD6-D7128EF29519,"55.6666704282524,12.56585588057931",1
DE62E219-F1B5-4BF0-A60A-C069DE781DA8,"55.665709525635023,12.566089468854861",1
DE62EE3E-FD9B-4C25-A702-1A24C1049CEB,"55.66559927657292,12.566187685255647",1
DE674B4C-D40A-422B-97E8-8B2EC3C2809B,"55.628665669168456,12.645153860777727",1
DE6A678A-4CB0-4878-9887-7B742F9BEFF8,"55.677143274430733,12.515497393525163",1
DE760B0C-5B42-4BB6-935F-E2E4B5C0E7D6,"55.687318760769067,12.593676098139641",1
DE7C1816-0455-4F13-AA0F-82BEEDD421A5,"55.624331685515607,12.576766073055989",1
DE832247-AFC0-4E49-9B1D-C9A9E7F11C2D,"55.68226547203286,12.49890701450173",1
DE83753B-2962-4747-B381-DCE52FA561AF,"55.709180807860477,12.6004242379279",1
DE8B0441-7A7D-4D84-90B0-93DEF7E068B8,"55.672986448035033,12.60019738332295",1
DEA1A59C-602E-4B0C-AEA1-C2AC69BF6CEC,"55.673909406229548,12.603017035883481",1
DEA32723-213D-4B85-AB9D-EBA72EC2630F,"55.685092318892636,12.579799872941818",1
DEA68BE6-3E9F-40C4-8C4F-EA9C576EDBDF,"55.682911133969782,12.591280433068039",1
DEA9B308-19DF-4724-89B7-CE04163B774F,"55.669297618296021,12.57226798447066",1
DEB8EC72-4A23-498F-89E1-BFB2082A2E34,"55.6671558557407,12.6128873062128",1
DEBA0522-3330-49EB-8FCA-8C0C95E18225,"55.686745259264313,12.59236585952174",1
DEC221C9-F1C0-448F-A03C-166CEFD828CD,"55.689690873392443,12.614644422554329",1
DEC2F6FE-F625-4179-8F61-E44BF8128CEB,"55.654334249639568,12.614042861361771",1
DECA9698-C3AB-4203-B891-D25D030E2055,"55.683854137729483,12.607004676819921",1
DEDAABFE-53C1-4171-92CC-D6AD96D56448,"55.689463834948782,12.580305937409863",1
DEE43181-3149-4DD3-A3CB-553EFC22AB60,"55.709433105848319,12.6001041111909",1
DF060B22-7AD9-4388-A1FB-EB24B2CC73CB,"55.686565536006569,12.592528574818616",1
DF1009E1-26E3-408C-B0B6-D277434708ED,"55.627739227549881,12.65312712874206",1
DF107AC2-42CE-4F52-9E0D-69B386D8C746,"55.663257057289073,12.50989514940056",1
DF146123-3203-4C81-9F05-95F9B29D2824,"55.669253014464879,12.570958554138505",1
DF168CD5-95D4-4846-AFE7-86000F2F2842,"55.653432355014139,12.5391969098394",1
DF172188-63E6-46E2-BF69-92040A3C1439,"55.675880599725758,12.606759676790832",1
DF1B32C1-6C88-4ACC-BB68-80E9137CDC39,"55.703715696511019,12.505226645248017",1
DF2348E5-D523-4C0E-A83D-C86509D3BB41,"55.652980028863567,12.538977617688049",1
DF259F0B-BC12-468E-B234-1B76BAF20B51,"55.654301710808141,12.540948224084691",1
DF2C31C1-272E-4C72-9A8B-0D5EE187FEDD,"55.655369073705707,12.500844607569629",1
DF2D8228-8620-46A0-B334-433C4409945F,"55.67522159331341,12.578473854315281",1
DF3B11A5-5722-4506-8AB4-4518A6AC1DEA,"55.62844912772546,12.64760311399758",1
DF4E8E8E-D572-4724-8BF8-253A27E8090E,"55.668827516208395,12.572074338775678",1
DF55D0F8-9A0D-414D-A148-B85ED6B1F91D,"55.669581012726852,12.570760855544602",1
DF59B1E1-7B9D-4B0F-A1FA-FD4C0872F1D8,"55.666088358499479,12.566281296757268",1
DF74B04C-DEC3-4072-9D1F-78051B5A604F,"55.691035950181927,12.620565660367284",1
DF80CC75-DEBD-4CC2-AA79-F107B0883105,"55.646570946616663,12.540344697522933",1
DF818067-8254-424D-81D2-25504079DFF8,"55.686706559245167,12.590652685788431",1
DF81DFA1-B71A-4D8C-AA1A-8F64A5489FBA,"55.697675220854606,12.534764890501442",1
DF8E1DD2-8D2E-4F24-BBDB-83846B60E979,"55.672328996551549,12.600713389705",1
DF8F4E6B-AC6D-4F6F-851C-252C7C0687BA,"55.647191605523986,12.539598276082673",1
DF9ACC9D-5D9D-42DF-B491-E030071AF9B6,"55.6543977576916,12.632981911201449",1
DFB114A4-4AA7-46EE-8D6A-8D4A11A69413,"55.717539894446467,12.57713145577589",1
DFB57D91-8258-4BCF-B6FE-1BDD2ABB43ED,"55.69064236373945,12.607748992355914",1
DFBBA2A0-8CF0-489C-BEBA-DF8CCA0B15C4,"55.669703964245493,12.570799350981421",1
DFBCC83B-DEB4-4638-BCC1-DB9554E080AA,"55.734506119403541,12.576172129704814",1
DFC047BB-64D2-4395-BA1D-309230EFCFFF,"55.669300207432883,12.571228269566291",1
DFCA65B2-0CAC-42F3-815F-C6D4F01FD910,"55.677131621073578,12.515576303239669",1
DFD1F052-71B2-4C90-B225-EC94E33599EF,"55.670976280373083,12.546857185470531",1
DFDACFC3-D352-49F6-AF53-AE0E1942AD4B,"55.707253278233111,12.5541553163845",1
DFF94750-4B02-4626-951F-A011B6B8317A,"55.687926634962722,12.588380030315736",1
E00501D7-877A-4BB4-AD54-1A4E7D35B2D7,"55.718008683618677,12.53695300221657",1
E00DA990-BF0A-486E-8784-CC407A90504F,"55.651065866308549,12.553756070045374",1
E0186F7D-1546-4194-94C1-CA8CEA781A7E,"55.6729095446636,12.600228976293559",1
E01DFAA2-C621-4416-94A2-FE72C2EBC636,"55.672930259762651,12.60043435525392",1
E01F1E99-4F2D-4D2E-941F-295CA9D70D93,"55.663579772215577,12.516131146692988",1
E03FA5C0-C824-42EE-8284-A47818A8F9AD,"55.625399854785648,12.57004363712311",1
E0467154-C2F7-4F09-87FC-1FDA49571AAD,"55.720601814359568,12.537208376516636",1
E0487CE8-39E9-43F3-AEF4-BF1EA75E89EF,"55.688370104979377,12.494590152452719",1
E04B8DDA-34FD-4A3F-A06C-F9BB579F79E5,"55.672946004018996,12.504434549001733",1
E04D4B23-6EB4-41A4-8DEA-5F0DC1C40F55,"55.641206130448118,12.538935731843573",1
E0672129-27AD-4A1F-A45E-19879D553878,"55.700382557749457,12.544622831058261",1
E07092A0-5D3B-4B23-9E43-E9DFC288F6EF,"55.633977268782168,12.575967265382191",1
E07CCE0E-7FC1-4FDD-960A-D295B30AC47C,"55.672240350820147,12.52647470992815",1
E0802633-52D4-4F2E-BFC7-322D40530FE5,"55.72104331781324,12.52934126506478",1
E08AE57C-D2C5-4A37-B206-EF25DFEFAF81,"55.668233566958158,12.523557484557031",1
E09737BC-82A9-41B2-BB0C-567CB79CD070,"55.660237568305305,12.564559363579077",1
E09B267E-BC30-46A0-A28C-F924FF6408CB,"55.669544523137077,12.570474818399358",1
E0A553B1-9C51-4807-94FD-75A86028EEEC,"55.654179286263563,12.541939029481769",1
E0AC8995-0749-46F7-A1E8-19FFD2D4CB60,"55.716817627279184,12.574720668163893",1
E0ADF4D0-8508-4B96-BE7C-A8CF58DAAD4F,"55.6450134739168,12.552121429484234",1
E0AE972D-A86A-4D65-AD2D-DFA84D0D1C4D,"55.785123089875043,12.530864469871929",1
E0B3E347-DAA5-4130-9197-199F14EDABFA,"55.668448887388493,12.568440948633549",1
E0BF73C0-DE2E-4A3F-A816-7C1C9F39CE25,"55.684468909259941,12.51051455108664",1
E0BFD328-731B-487A-AA9B-1D19CFEE8ECF,"55.703556573098624,12.5183985090886",1
E0CECE2B-C9FE-49D3-8B3F-825505C2BE6A,"55.670427247499589,12.623379467329491",1
E0D4F7DE-EBC6-4858-B30E-78B5FCB8A0D1,"55.649717022173981,12.591971748941241",1
E0E33433-80A8-4243-8650-F64EA1104C9F,"55.629823654941873,12.602914525207691",1
E0E886D0-1867-402A-85C3-1AB8EFCD4CE0,"55.704056368897668,12.552410733079061",1
E0E9F801-D089-4D14-9DDC-500C0BD6270F,"55.649099925550644,12.646380374565243",1
E0EB7CFA-9761-4FDC-A487-D41E861E90B2,"55.701196692004523,12.5730377342669",1
E0EC50F4-20AB-4BE0-B6CD-A17608A3E6B1,"55.648858349221733,12.647457577724186",1
E0FCF86C-23F5-407D-9A0E-BE692FA996CE,"55.676507318712311,12.514622541025723",1
E11052F5-E4CD-4E34-B2E6-A458D19E18AA,"55.671022452492977,12.546530798815439",1
E1139699-7348-4F79-A263-7170D82AA89B,"55.669226941931562,12.571008133138395",1
E115B429-EDA9-4280-9E45-85B0923899FE,"55.649313834057153,12.604859147241241",1
E11ABD95-197B-4AF8-BF6D-4C6FAE768C84,"55.783533342234584,12.517556911346054",1
E122FC73-3A34-4FAC-9503-5A30D65B08F4,"55.669222237429452,12.571029494317807",1
E126689A-96D2-4E7C-A5C8-F0AD26A9C228,"55.675648428402383,12.523418542666093",1
E126D27B-DB13-4F12-BD74-07B344425BC4,"55.692736587156865,12.59621004815873",1
E12708DA-5E25-4F29-BB67-A60FDFA305BA,"55.701902050946138,12.496775039883861",1
E1287383-9BA4-4C76-9D1F-C9FFDFB39970,"55.657761292319861,12.521374208467282",1
E12E1995-3F6F-423A-8B17-6F7EEDB685AA,"55.718988900218548,12.5307031425579",1
E12EDEA8-6191-42BD-9BE0-E149FBC3FD36,"55.647937569645833,12.547309333522758",1
E1351ADE-4EDF-4EEB-8060-BE09ADBEEF2F,"55.70888652425198,12.539322031424305",1
E1378BD4-EA74-48CA-B515-5E4E78CFCC0D,"55.711000139637719,12.538987622554069",1
E13BF547-893F-40D4-AAB0-230112290560,"55.653239012600395,12.548358248818786",1
E147AC77-7062-4DF4-A8B0-805765FBD3FF,"55.699090152099444,12.57043674589374",1
E1529C75-3981-483D-A1A6-71646B87DF2B,"55.686690088221667,12.592323726321711",1
E15E6A8E-A70D-4FA8-834E-8D7A34513BAE,"55.669573862911477,12.570587497561091",1
E16BBAC4-1EC8-4174-B002-AC40FC2F7EFA,"55.679882299548673,12.530348746793081",1
E172A095-0323-43A1-9E3B-8C50FA352E1A,"55.6291615345247,12.64018541209658",1
E17D5366-BCF3-439E-9BF6-EB881AAE6F2C,"55.6871274637266,12.597941655465245",1
E1821495-3879-4A6E-BD62-BEA76F5EC15A,"55.69221655289504,12.5496851871725",1
E190B05F-B4F2-45A5-A099-C00A8BFB7FDA,"55.6822019225092,12.594120026750771",1
E1AB29C9-0605-45CE-9CD5-9C86A9E31AAB,"55.648657981116024,12.61798242527934",1
E1BA88A8-F49E-45C8-9207-C72165983D79,"55.710275261999257,12.573157400847274",1
E1C1BF42-1D85-4FD9-9BAF-F150F941F83D,"55.730998947835204,12.579155177139404",1
E1C5AE36-7D50-4420-BCE1-070BE3F26AAA,"55.669561404987952,12.570878905072906",1
E1C6306A-8D2D-4559-86A4-7564562AABE5,"55.625073831268452,12.577107845479942",1
E1C65B43-7C56-4D07-BFBA-24CCDEA0E171,"55.637572766496568,12.58051136919344",1
E1D6AED9-517D-4596-BABA-8CBB2E31C9A8,"55.674481261573433,12.6033701654641",1
E1DB9F7B-7B5E-48DD-94EE-DDF8550EC3C4,"55.664134034564405,12.606636598453212",1
E1F66D49-9DC4-46E0-A6CD-4B15F17BF31A,"55.684638321042883,12.57909881049137",1
E1F82F23-27EC-4522-B24D-4B7E35F1512A,"55.691547631560077,12.594039169915529",1
E2049689-CD03-4016-9780-1B11858AFCA8,"55.715604372815307,12.546289558060032",1
E2054307-50CA-4AA4-BFBB-B96E9524E781,"55.690244007677144,12.616357188013149",1
E21FE87F-90CB-4BA2-845B-929F2A9B8577,"55.660901175384339,12.640923678742892",1
E22A4715-D18D-444E-A176-810FE43917D5,"55.62867687590645,12.645064598335724",1
E23681CB-EBEF-4865-AB95-F511D3FBFBD2,"55.627667818003381,12.64243424240278",1
E2392107-389D-458D-AD3B-05A3FCFCDB1C,"55.692361294146153,12.554667176577421",1
E24342EA-45A1-4F9B-93E5-A520E5146688,"55.694324195474508,12.60013197442742",1
E2553ADB-2821-4D5B-B254-A46E57021710,"55.690180528849716,12.615965528447779",1
E26B0EBF-C4AE-4ED7-841E-F68DAFA11302,"55.666772661158632,12.566099960344813",1
E26D3EA9-C3F2-49D1-A08D-C6F2FDCE770C,"55.660825981163349,12.5651871426103",1
E2756105-CE2C-4DC6-AAF2-22AB9FEB8B46,"55.677587617154209,12.600250886455944",1
E2A4FE3A-65C5-4053-A575-5580C1E002B8,"55.689825153173857,12.615557803150571",1
E2AA4A1B-5C8A-4AEF-8997-9442AB8ABBEF,"55.685857230041208,12.48891923449807",1
E2B305FB-E648-46A3-ADAE-770E264B30D6,"55.652781813457281,12.539582122128961",1
E2B50F93-EA6E-4BD1-A58D-67BBB826A272,"55.666911339544818,12.5674220183971",1
E2B73174-1F35-4432-A1A6-A013E2EF67EB,"55.693126405010908,12.521924897513575",1
E2BCA205-C781-4386-9A10-978C2FDE02C2,"55.665452106434856,12.566118830217714",1
E2C77D32-3E26-42CB-8FC6-6951B002FA63,"55.629723770864253,12.632309491681291",1
E2D7BB48-686B-4E6B-BECA-C2EF0FCB38B6,"55.690263057525321,12.586801008706111",1
E2E5B822-83F9-43A8-8503-B7203F6A8B27,"55.669240399538495,12.573397104244364",1
E2E8AA5D-0EEA-4BF8-BF3A-E592D7A48770,"55.6790531687989,12.528578417170896",1
E2FD1DCF-EDDF-4461-ACD1-6825DDDC979F,"55.681726531713082,12.559248688854435",1
E30070C3-9725-43FB-92BD-FD3F1B6FCE24,"55.694621285895991,12.599150667094678",1
E301DB58-9FE2-45A4-8B49-1D6D001B1396,"55.676675356196682,12.54008204909699",1
E304B79B-74E5-43A9-8154-4A473E44CF39,"55.649874611548036,12.529178956157613",1
